"term","frequency","density","occurrence"
"wouldnt",21,0.000301923685194238,0.036
"absolute",5,7.18865917129137e-05,0.01
"alcatel",1,1.43773183425827e-05,0.002
"bridge",4,5.7509273370331e-05,0.008
"configured",4,5.7509273370331e-05,0.008
"embedded",10,0.000143773183425827,0.01
"eth",1,1.43773183425827e-05,0.002
"ethernet",7,0.000100641228398079,0.008
"forget",4,5.7509273370331e-05,0.008
"function",16,0.000230037093481324,0.028
"highend",2,2.87546366851655e-05,0.004
"interfaces",2,2.87546366851655e-05,0.004
"kind",28,0.000402564913592317,0.044
"looks",28,0.000402564913592317,0.052
"manual",7,0.000100641228398079,0.008
"minimum",1,1.43773183425827e-05,0.002
"modems",4,5.7509273370331e-05,0.006
"ports",13,0.000186905138453576,0.018
"pppoe",10,0.000143773183425827,0.008
"regards",16,0.000230037093481324,0.032
"router",13,0.000186905138453576,0.014
"routermodems",1,1.43773183425827e-05,0.002
"speedtouch",2,2.87546366851655e-05,0.002
"stack",1,1.43773183425827e-05,0.002
"tells",5,7.18865917129137e-05,0.01
"values",2,2.87546366851655e-05,0.004
"vci",1,1.43773183425827e-05,0.002
"vin",3,4.31319550277482e-05,0.006
"advantage",25,0.000359432958564569,0.046
"answerspablo",13,0.000186905138453576,0.026
"atlantic",4,5.7509273370331e-05,0.008
"bjork",1,1.43773183425827e-05,0.002
"business",58,0.000833884463869799,0.07
"capita",3,4.31319550277482e-05,0.006
"connections",13,0.000186905138453576,0.024
"cultural",3,4.31319550277482e-05,0.006
"curious",2,2.87546366851655e-05,0.004
"curiousity",1,1.43773183425827e-05,0.002
"dark",18,0.000258791730166489,0.028
"deep",9,0.000129395865083245,0.016
"distinction",11,0.00015815050176841,0.02
"distraction",3,4.31319550277482e-05,0.006
"downloading",3,4.31319550277482e-05,0.006
"dust",1,1.43773183425827e-05,0.002
"ehmadscientistcom",1,1.43773183425827e-05,0.002
"eirikur",13,0.000186905138453576,0.024
"example",45,0.000646979325416223,0.062
"expanse",1,1.43773183425827e-05,0.002
"farm",3,4.31319550277482e-05,0.004
"fascination",2,2.87546366851655e-05,0.004
"fiberringed",3,4.31319550277482e-05,0.006
"gary",19,0.000273169048509072,0.038
"garymteledyncom",13,0.000186905138453576,0.026
"garys",2,2.87546366851655e-05,0.004
"hallgrimsson",6,8.62639100554965e-05,0.012
"httpwwwteledyncom",13,0.000186905138453576,0.026
"hundredthousandhectares",1,1.43773183425827e-05,0.002
"iceland",6,8.62639100554965e-05,0.006
"island",4,5.7509273370331e-05,0.008
"landlocked",1,1.43773183425827e-05,0.002
"lawrence",20,0.000287546366851655,0.04
"lead",4,5.7509273370331e-05,0.008
"leads",2,2.87546366851655e-05,0.004
"massive",6,8.62639100554965e-05,0.012
"measured",1,1.43773183425827e-05,0.002
"middle",9,0.000129395865083245,0.016
"mostly",23,0.000330678321879403,0.038
"murphy",20,0.000287546366851655,0.04
"penetration",1,1.43773183425827e-05,0.002
"picasso",13,0.000186905138453576,0.026
"rest",14,0.000201282456796158,0.028
"rivers",1,1.43773183425827e-05,0.002
"rock",7,0.000100641228398079,0.012
"sask",1,1.43773183425827e-05,0.002
"saskatchewan",1,1.43773183425827e-05,0.002
"saturation",4,5.7509273370331e-05,0.006
"shared",8,0.000115018546740662,0.012
"sizes",1,1.43773183425827e-05,0.002
"teledynamics",13,0.000186905138453576,0.026
"teledyncom",2,2.87546366851655e-05,0.004
"telephone",10,0.000143773183425827,0.012
"theyre",18,0.000258791730166489,0.034
"theyve",10,0.000143773183425827,0.018
"ultraflat",1,1.43773183425827e-05,0.002
"useless",18,0.000258791730166489,0.036
"videos",4,5.7509273370331e-05,0.008
"watching",5,7.18865917129137e-05,0.008
"youif",3,4.31319550277482e-05,0.006
"alphie",1,1.43773183425827e-05,0.002
"bunch",9,0.000129395865083245,0.018
"colums",2,2.87546366851655e-05,0.004
"dewdney",3,4.31319550277482e-05,0.004
"dougy",2,2.87546366851655e-05,0.004
"dug",5,7.18865917129137e-05,0.01
"goodens",2,2.87546366851655e-05,0.004
"hoffstadler",2,2.87546366851655e-05,0.004
"homemade",1,1.43773183425827e-05,0.002
"homunculids",1,1.43773183425827e-05,0.002
"httpwwwcsduwocafacultyakdtalesindexhtml",1,1.43773183425827e-05,0.002
"omega",1,1.43773183425827e-05,0.002
"omnibus",2,2.87546366851655e-05,0.004
"ontario",1,1.43773183425827e-05,0.002
"programming",20,0.000287546366851655,0.022
"recreations",5,7.18865917129137e-05,0.006
"roger",2,2.87546366851655e-05,0.004
"ross",6,8.62639100554965e-05,0.012
"scifi",2,2.87546366851655e-05,0.004
"tom",11,0.00015815050176841,0.02
"turing",2,2.87546366851655e-05,0.004
"vat",1,1.43773183425827e-05,0.002
"absent",3,4.31319550277482e-05,0.006
"absolutely",12,0.000172527820110993,0.022
"afford",4,5.7509273370331e-05,0.006
"agree",14,0.000201282456796158,0.022
"amavisd",1,1.43773183425827e-05,0.002
"anyway",33,0.00047445150530523,0.054
"assign",2,2.87546366851655e-05,0.004
"assigning",2,2.87546366851655e-05,0.004
"base",9,0.000129395865083245,0.014
"basis",5,7.18865917129137e-05,0.01
"battle",8,0.000115018546740662,0.012
"bear",2,2.87546366851655e-05,0.004
"becomes",11,0.00015815050176841,0.02
"benefit",20,0.000287546366851655,0.026
"bring",6,8.62639100554965e-05,0.01
"bythinkgeek",4,5.7509273370331e-05,0.008
"ceaseanddesist",1,1.43773183425827e-05,0.002
"charge",9,0.000129395865083245,0.018
"clever",3,4.31319550277482e-05,0.006
"clueless",2,2.87546366851655e-05,0.004
"collect",3,4.31319550277482e-05,0.006
"comfortable",3,4.31319550277482e-05,0.006
"consider",15,0.000215659775138741,0.028
"consist",1,1.43773183425827e-05,0.002
"conversely",1,1.43773183425827e-05,0.002
"copyright",28,0.000402564913592317,0.026
"coup",1,1.43773183425827e-05,0.002
"couple",23,0.000330678321879403,0.046
"craig",2,2.87546366851655e-05,0.004
"dandankohncom",1,1.43773183425827e-05,0.002
"daniel",4,5.7509273370331e-05,0.006
"dans",3,4.31319550277482e-05,0.004
"discussion",3,4.31319550277482e-05,0.006
"drop",8,0.000115018546740662,0.012
"drumming",1,1.43773183425827e-05,0.002
"effectively",3,4.31319550277482e-05,0.006
"effectivelyenforced",1,1.43773183425827e-05,0.002
"either",33,0.00047445150530523,0.052
"eliminating",1,1.43773183425827e-05,0.002
"everybody",13,0.000186905138453576,0.018
"everyone",26,0.000373810276907151,0.052
"expense",6,8.62639100554965e-05,0.012
"factor",5,7.18865917129137e-05,0.01
"fails",9,0.000129395865083245,0.016
"fee",3,4.31319550277482e-05,0.004
"filters",1,1.43773183425827e-05,0.002
"forced",9,0.000129395865083245,0.018
"forging",1,1.43773183425827e-05,0.002
"fps",1,1.43773183425827e-05,0.002
"frequently",6,8.62639100554965e-05,0.012
"geek",5,7.18865917129137e-05,0.01
"habeas",10,0.000143773183425827,0.002
"habeass",2,2.87546366851655e-05,0.002
"habeus",1,1.43773183425827e-05,0.002
"hallikainen",1,1.43773183425827e-05,0.002
"harold",2,2.87546366851655e-05,0.004
"heaven",5,7.18865917129137e-05,0.01
"highscorers",1,1.43773183425827e-05,0.002
"hil",1,1.43773183425827e-05,0.002
"httpthinkgeekcomsf",4,5.7509273370331e-05,0.008
"imo",5,7.18865917129137e-05,0.008
"incarnations",1,1.43773183425827e-05,0.002
"incentive",3,4.31319550277482e-05,0.004
"include",21,0.000301923685194238,0.038
"income",3,4.31319550277482e-05,0.004
"increasingly",14,0.000201282456796158,0.014
"indirectly",1,1.43773183425827e-05,0.002
"infringement",5,7.18865917129137e-05,0.004
"installation",3,4.31319550277482e-05,0.006
"justin",17,0.000244414411823907,0.026
"kohn",1,1.43773183425827e-05,0.002
"latter",2,2.87546366851655e-05,0.004
"lawsuits",9,0.000129395865083245,0.01
"lawyer",8,0.000115018546740662,0.01
"legit",1,1.43773183425827e-05,0.002
"letters",3,4.31319550277482e-05,0.004
"license",5,7.18865917129137e-05,0.008
"licensing",3,4.31319550277482e-05,0.006
"localize",1,1.43773183425827e-05,0.002
"lockergnome",1,1.43773183425827e-05,0.002
"loosely",2,2.87546366851655e-05,0.004
"mason",5,7.18865917129137e-05,0.01
"mimedefang",1,1.43773183425827e-05,0.002
"mompops",1,1.43773183425827e-05,0.002
"moncur",1,1.43773183425827e-05,0.002
"monopolized",1,1.43773183425827e-05,0.002
"mta",1,1.43773183425827e-05,0.002
"needs",35,0.000503206141990396,0.062
"newsletters",7,0.000100641228398079,0.008
"nobody",7,0.000100641228398079,0.012
"nobodys",2,2.87546366851655e-05,0.004
"nonspam",1,1.43773183425827e-05,0.002
"nonspammers",1,1.43773183425827e-05,0.002
"often",54,0.000776375190499468,0.07
"otherwise",8,0.000115018546740662,0.016
"pay",37,0.000531960778675561,0.058
"paying",9,0.000129395865083245,0.014
"permessage",1,1.43773183425827e-05,0.002
"place",31,0.000445696868620065,0.058
"plugins",8,0.000115018546740662,0.008
"points",15,0.000215659775138741,0.028
"policing",2,2.87546366851655e-05,0.004
"positive",1,1.43773183425827e-05,0.002
"postage",1,1.43773183425827e-05,0.002
"priced",1,1.43773183425827e-05,0.002
"privilege",2,2.87546366851655e-05,0.004
"pull",5,7.18865917129137e-05,0.01
"purpose",7,0.000100641228398079,0.01
"questionable",3,4.31319550277482e-05,0.004
"quinlan",1,1.43773183425827e-05,0.002
"reject",3,4.31319550277482e-05,0.006
"remove",23,0.000330678321879403,0.038
"rights",28,0.000402564913592317,0.028
"score",5,7.18865917129137e-05,0.004
"scores",3,4.31319550277482e-05,0.002
"scoring",2,2.87546366851655e-05,0.002
"sell",47,0.000675733962101389,0.078
"serious",15,0.000215659775138741,0.024
"several",21,0.000301923685194238,0.034
"show",36,0.000517583460332979,0.042
"smtp",1,1.43773183425827e-05,0.002
"stamps",1,1.43773183425827e-05,0.002
"sue",2,2.87546366851655e-05,0.004
"suing",5,7.18865917129137e-05,0.008
"supporting",3,4.31319550277482e-05,0.006
"tagged",1,1.43773183425827e-05,0.002
"thered",2,2.87546366851655e-05,0.004
"theyll",8,0.000115018546740662,0.012
"threatening",3,4.31319550277482e-05,0.006
"threshold",5,7.18865917129137e-05,0.006
"thresholds",1,1.43773183425827e-05,0.002
"topic",1,1.43773183425827e-05,0.002
"trademark",2,2.87546366851655e-05,0.004
"unless",20,0.000287546366851655,0.038
"vehicle",4,5.7509273370331e-05,0.008
"violators",1,1.43773183425827e-05,0.002
"warrant",1,1.43773183425827e-05,0.002
"widespread",6,8.62639100554965e-05,0.012
"zero",1,1.43773183425827e-05,0.002
"directory",25,0.000359432958564569,0.026
"filename",3,4.31319550277482e-05,0.006
"zgrep",2,2.87546366851655e-05,0.004
"zip",3,4.31319550277482e-05,0.004
"echo",8,0.000115018546740662,0.01
"elegant",1,1.43773183425827e-05,0.002
"fileyouwant",1,1.43773183425827e-05,0.002
"grep",4,5.7509273370331e-05,0.008
"hlfsoozqzcmrtuyegsfyqpafwudjofpatmsyxbbhxsecw",1,1.43773183425827e-05,0.002
"httpenigmailmozdevorg",2,2.87546366851655e-05,0.004
"iqevawubpwamahbxyzzsabaqhqqgavnujjuwgdaycrqdvzanhkcfkdbba",1,1.43773183425827e-05,0.002
"kycm",1,1.43773183425827e-05,0.002
"maccarthy",4,5.7509273370331e-05,0.008
"mbichybftevcqubxtcamowjpmvxmgdulgrufbpcoxiudfrexzzdojt",1,1.43773183425827e-05,0.002
"mozilla",3,4.31319550277482e-05,0.006
"nxxakkvlfnwshwpdqolcatigzzbdfwmynawbireybrgpsitdolu",1,1.43773183425827e-05,0.002
"omyqcugcezkalktyzueoprhlreaicuglmmechtuzovefcsuvbakkhl",1,1.43773183425827e-05,0.002
"personal",23,0.000330678321879403,0.044
"rrlzysmiuydrypduuxtablvsdcppwsqywxphnihbseberaujuqivjo",1,1.43773183425827e-05,0.002
"solutions",10,0.000143773183425827,0.018
"unzip",1,1.43773183425827e-05,0.002
"waider",10,0.000143773183425827,0.018
"waiderwaiderie",9,0.000129395865083245,0.018
"zips",1,1.43773183425827e-05,0.002
"bits",12,0.000172527820110993,0.02
"bootbzimage",1,1.43773183425827e-05,0.002
"bootgrubgrubconf",1,1.43773183425827e-05,0.002
"cisco",2,2.87546366851655e-05,0.004
"colin",8,0.000115018546740662,0.012
"console",3,4.31319550277482e-05,0.004
"consolettysn",2,2.87546366851655e-05,0.002
"cos",1,1.43773183425827e-05,0.002
"design",19,0.000273169048509072,0.022
"everyhting",1,1.43773183425827e-05,0.002
"following",38,0.000546338097018144,0.052
"inflexibly",1,1.43773183425827e-05,0.002
"keepo",1,1.43773183425827e-05,0.002
"linus",1,1.43773183425827e-05,0.002
"religion",2,2.87546366851655e-05,0.004
"shop",9,0.000129395865083245,0.016
"speed",13,0.000186905138453576,0.012
"stated",4,5.7509273370331e-05,0.008
"timeout",1,1.43773183425827e-05,0.002
"titlelinux",1,1.43773183425827e-05,0.002
"torvalds",1,1.43773183425827e-05,0.002
"ttys",2,2.87546366851655e-05,0.004
"unneeded",1,1.43773183425827e-05,0.002
"unpopular",1,1.43773183425827e-05,0.002
"upsetting",1,1.43773183425827e-05,0.002
"wrong",35,0.000503206141990396,0.042
"argued",5,7.18865917129137e-05,0.01
"asked",33,0.00047445150530523,0.048
"eircom",8,0.000115018546740662,0.008
"firewall",2,2.87546366851655e-05,0.002
"managed",10,0.000143773183425827,0.02
"modem",25,0.000359432958564569,0.028
"olde",1,1.43773183425827e-05,0.002
"onsite",2,2.87546366851655e-05,0.002
"survey",2,2.87546366851655e-05,0.004
"took",24,0.000345055640221986,0.044
"uncapped",1,1.43773183425827e-05,0.002
"weeks",16,0.000230037093481324,0.028
"crackmice",1,1.43773183425827e-05,0.002
"crackmicecrackmicecom",1,1.43773183425827e-05,0.002
"gerry",1,1.43773183425827e-05,0.002
"httpcrackmicecommailmanlistinfocrackmice",1,1.43773183425827e-05,0.002
"httpwwwbbccoukradioaltnirelandniteamshtml",1,1.43773183425827e-05,0.002
"short",14,0.000201282456796158,0.026
"fortean",3,4.31319550277482e-05,0.006
"forteanbookreviewssubscribeyahoogroupscom",1,1.43773183425827e-05,0.002
"gordonrutterfreeservecouk",1,1.43773183425827e-05,0.002
"httpusclickyahoocomptybbnxieaamvfiaagsolbtm",40,0.00057509273370331,0.08
"latest",22,0.00031630100353682,0.038
"nessie",1,1.43773183425827e-05,0.002
"prethe",1,1.43773183425827e-05,0.002
"reviews",3,4.31319550277482e-05,0.006
"rutter",1,1.43773183425827e-05,0.002
"underwater",2,2.87546366851655e-05,0.004
"wwwhilandscom",1,1.43773183425827e-05,0.002
"amount",18,0.000258791730166489,0.028
"annoy",4,5.7509273370331e-05,0.006
"bounced",1,1.43773183425827e-05,0.002
"core",3,4.31319550277482e-05,0.006
"coupled",1,1.43773183425827e-05,0.002
"demonstration",1,1.43773183425827e-05,0.002
"déise",1,1.43773183425827e-05,0.002
"déiseditor",2,2.87546366851655e-05,0.002
"easily",23,0.000330678321879403,0.038
"effective",2,2.87546366851655e-05,0.004
"elsewhere",13,0.000186905138453576,0.022
"emails",12,0.000172527820110993,0.008
"explained",9,0.000129395865083245,0.018
"falsely",1,1.43773183425827e-05,0.002
"increase",12,0.000172527820110993,0.018
"instant",26,0.000373810276907151,0.02
"managing",4,5.7509273370331e-05,0.008
"manner",6,8.62639100554965e-05,0.012
"organisations",2,2.87546366851655e-05,0.002
"product",20,0.000287546366851655,0.036
"publish",4,5.7509273370331e-05,0.006
"recent",14,0.000201282456796158,0.028
"regularly",2,2.87546366851655e-05,0.004
"russia",5,7.18865917129137e-05,0.004
"servers",19,0.000273169048509072,0.022
"sites",24,0.000345055640221986,0.024
"starting",7,0.000100641228398079,0.014
"tel",6,8.62639100554965e-05,0.012
"visit",8,0.000115018546740662,0.012
"whelan",1,1.43773183425827e-05,0.002
"wwwdeisedesigncom",1,1.43773183425827e-05,0.002
"wwwdeisedesigncomdeiseditorhtml",1,1.43773183425827e-05,0.002
"andor",5,7.18865917129137e-05,0.006
"construed",1,1.43773183425827e-05,0.002
"contrary",6,8.62639100554965e-05,0.01
"convert",8,0.000115018546740662,0.008
"documents",12,0.000172527820110993,0.014
"employers",6,8.62639100554965e-05,0.008
"explicitly",4,5.7509273370331e-05,0.006
"friendly",10,0.000143773183425827,0.014
"httpslistssourceforgenetlistslistinfositescoopertalk",3,4.31319550277482e-05,0.006
"httpwwwpurlorgnetlvirden",1,1.43773183425827e-05,0.002
"httpwwwtcltkcommunitytcl",1,1.43773183425827e-05,0.002
"mailtolvirdencasorg",1,1.43773183425827e-05,0.002
"palmos",3,4.31319550277482e-05,0.006
"plucker",3,4.31319550277482e-05,0.006
"problematic",3,4.31319550277482e-05,0.006
"representing",2,2.87546366851655e-05,0.004
"save",30,0.000431319550277482,0.04
"sept",2,2.87546366851655e-05,0.004
"sitescooper",3,4.31319550277482e-05,0.006
"sitescoopertalk",3,4.31319550277482e-05,0.006
"sitescoopertalklistssourceforgenet",3,4.31319550277482e-05,0.006
"tcl",1,1.43773183425827e-05,0.002
"url",27,0.000388187595249734,0.044
"utility",6,8.62639100554965e-05,0.012
"vancouver",3,4.31319550277482e-05,0.006
"virden",3,4.31319550277482e-05,0.006
"whether",20,0.000287546366851655,0.028
"wondering",7,0.000100641228398079,0.014
"abiword",5,7.18865917129137e-05,0.004
"antiword",2,2.87546366851655e-05,0.004
"barry",2,2.87546366851655e-05,0.004
"barryg",1,1.43773183425827e-05,0.002
"barrygksspupdeduph",1,1.43773183425827e-05,0.002
"bofh",1,1.43773183425827e-05,0.002
"consoled",2,2.87546366851655e-05,0.004
"converts",4,5.7509273370331e-05,0.006
"dexter",3,4.31319550277482e-05,0.006
"docs",6,8.62639100554965e-05,0.008
"gonzaga",2,2.87546366851655e-05,0.004
"httpwwwwinfielddemonnllinux",2,2.87546366851655e-05,0.004
"images",20,0.000287546366851655,0.028
"mabuhay",1,1.43773183425827e-05,0.002
"openoffice",5,7.18865917129137e-05,0.004
"png",2,2.87546366851655e-05,0.004
"postscript",2,2.87546366851655e-05,0.004
"text",41,0.000589470052045892,0.056
"headline",4,5.7509273370331e-05,0.008
"httpuseperlorgarticleplsid",6,8.62639100554965e-05,0.006
"httpuseperlorgmymessages",3,4.31319550277482e-05,0.006
"mailer",5,7.18865917129137e-05,0.008
"perl",17,0.000244414411823907,0.014
"preferences",9,0.000129395865083245,0.01
"pudge",4,5.7509273370331e-05,0.006
"receiving",5,7.18865917129137e-05,0.01
"releases",9,0.000129395865083245,0.018
"reserved",4,5.7509273370331e-05,0.008
"stop",23,0.000330678321879403,0.044
"subscribed",5,7.18865917129137e-05,0.01
"abw",1,1.43773183425827e-05,0.002
"anyways",2,2.87546366851655e-05,0.002
"app",2,2.87546366851655e-05,0.004
"authors",9,0.000129395865083245,0.01
"burning",1,1.43773183425827e-05,0.002
"catdoc",1,1.43773183425827e-05,0.002
"cdrecords",1,1.43773183425827e-05,0.002
"cdrrw",1,1.43773183425827e-05,0.002
"comments",7,0.000100641228398079,0.014
"consists",1,1.43773183425827e-05,0.002
"conversion",3,4.31319550277482e-05,0.004
"conversions",1,1.43773183425827e-05,0.002
"crossover",1,1.43773183425827e-05,0.002
"depending",6,8.62639100554965e-05,0.012
"dialog",2,2.87546366851655e-05,0.004
"doc",3,4.31319550277482e-05,0.002
"download",13,0.000186905138453576,0.02
"dualboot",1,1.43773183425827e-05,0.002
"dvi",1,1.43773183425827e-05,0.002
"edit",1,1.43773183425827e-05,0.002
"exporting",1,1.43773183425827e-05,0.002
"flawlessly",1,1.43773183425827e-05,0.002
"formats",2,2.87546366851655e-05,0.004
"gui",3,4.31319550277482e-05,0.006
"html",16,0.000230037093481324,0.02
"importer",1,1.43773183425827e-05,0.002
"latex",1,1.43773183425827e-05,0.002
"lightweight",1,1.43773183425827e-05,0.002
"listed",5,7.18865917129137e-05,0.008
"manpage",1,1.43773183425827e-05,0.002
"merrier",1,1.43773183425827e-05,0.002
"microsoft",18,0.000258791730166489,0.028
"multisession",2,2.87546366851655e-05,0.002
"nostalgia",1,1.43773183425827e-05,0.002
"palmdoc",1,1.43773183425827e-05,0.002
"palmosfriendly",1,1.43773183425827e-05,0.002
"paste",1,1.43773183425827e-05,0.002
"pdb",1,1.43773183425827e-05,0.002
"pdf",3,4.31319550277482e-05,0.004
"permission",2,2.87546366851655e-05,0.004
"pluckersitescooper",1,1.43773183425827e-05,0.002
"redistribute",1,1.43773183425827e-05,0.002
"request",3,4.31319550277482e-05,0.006
"significant",12,0.000172527820110993,0.024
"size",44,0.000632602007073641,0.034
"triedneeded",1,1.43773183425827e-05,0.002
"viewer",2,2.87546366851655e-05,0.002
